"","kgf","s","nome"
"11760",16.1747,84.4,"BAT22"
"11761",16.20482,84.5,"BAT22"
"11762",16.23494,84.6,"BAT22"
"11763",16.26506,84.7,"BAT22"
"11764",16.29518,84.8,"BAT22"
"11765",16.29518,84.9,"BAT22"
"11766",16.3253,85,"BAT22"
"11767",16.35542,85.1,"BAT22"
"11768",16.38554,85.2,"BAT22"
"11769",16.41566,85.3,"BAT22"
"11770",16.41566,85.4,"BAT22"
"11771",16.44578,85.5,"BAT22"
"11772",16.44578,85.6,"BAT22"
"11773",16.44578,85.7,"BAT22"
"11774",16.4759,85.8,"BAT22"
"11775",16.4759,85.9,"BAT22"
"11776",16.50603,86,"BAT22"
"11777",15.57229,86.1,"BAT22"
"11778",6.0303,86.2,"BAT22"
"11779",4.15152,86.3,"BAT22"
"11780",4,86.4,"BAT22"
"11781",3.84848,86.5,"BAT22"
"11782",3.72727,86.6,"BAT22"
"11783",3.66667,86.7,"BAT22"
"11784",3.60606,86.8,"BAT22"
"11785",3.57576,86.9,"BAT22"
"11786",5,5,"BAT23"
"11787",0.0303,0,"BAT23"
"11788",0.0303,0.1,"BAT23"
"11789",0.0303,0.2,"BAT23"
"11790",0.0303,0.3,"BAT23"
"11791",0.0303,0.4,"BAT23"
"11792",0.0303,0.5,"BAT23"
"11793",0.0303,0.6,"BAT23"
"11794",0.0303,0.7,"BAT23"
"11795",0.0303,0.8,"BAT23"
"11796",0.0303,0.9,"BAT23"
"11797",0.0303,1,"BAT23"
"11798",0.0303,1.1,"BAT23"
"11799",0.0303,1.2,"BAT23"
"11800",0,1.3,"BAT23"
"11801",0,1.4,"BAT23"
"11802",0,1.5,"BAT23"
"11803",0.0303,1.6,"BAT23"
"11804",0.0303,1.7,"BAT23"
"11805",0.0303,1.8,"BAT23"
"11806",0.0303,1.9,"BAT23"
"11807",0.0303,2,"BAT23"
"11808",0.0303,2.1,"BAT23"
"11809",0.0303,2.2,"BAT23"
"11810",0.0303,2.3,"BAT23"
"11811",0.0303,2.4,"BAT23"
"11812",0.0303,2.5,"BAT23"
"11813",0.0303,2.6,"BAT23"
"11814",0.0303,2.7,"BAT23"
"11815",0.0303,2.8,"BAT23"
"11816",0.06061,2.9,"BAT23"
"11817",0.06061,3,"BAT23"
"11818",0.06061,3.1,"BAT23"
"11819",0.06061,3.2,"BAT23"
"11820",0.09091,3.3,"BAT23"
"11821",0.09091,3.4,"BAT23"
"11822",0.09091,3.5,"BAT23"
"11823",0.09091,3.6,"BAT23"
"11824",0.09091,3.7,"BAT23"
"11825",0.09091,3.8,"BAT23"
"11826",0.09091,3.9,"BAT23"
"11827",0.12121,4,"BAT23"
"11828",0.12121,4.1,"BAT23"
"11829",0.12121,4.2,"BAT23"
"11830",0.12121,4.3,"BAT23"
"11831",0.12121,4.4,"BAT23"
"11832",0.12121,4.5,"BAT23"
"11833",0.15152,4.6,"BAT23"
"11834",0.15152,4.7,"BAT23"
"11835",0.15152,4.8,"BAT23"
"11836",0.15152,4.9,"BAT23"
"11837",0.18182,5,"BAT23"
"11838",0.18182,5.1,"BAT23"
"11839",0.18182,5.2,"BAT23"
"11840",0.18182,5.3,"BAT23"
"11841",0.18182,5.4,"BAT23"
"11842",0.18182,5.5,"BAT23"
"11843",0.21212,5.6,"BAT23"
"11844",0.21212,5.7,"BAT23"
"11845",0.21212,5.8,"BAT23"
"11846",0.21212,5.9,"BAT23"
"11847",0.24242,6,"BAT23"
"11848",0.24242,6.1,"BAT23"
"11849",0.24242,6.2,"BAT23"
"11850",0.24242,6.3,"BAT23"
"11851",0.27273,6.4,"BAT23"
"11852",0.27273,6.5,"BAT23"
"11853",0.27273,6.6,"BAT23"
"11854",0.27273,6.7,"BAT23"
"11855",0.30303,6.8,"BAT23"
"11856",0.30303,6.9,"BAT23"
"11857",0.30303,7,"BAT23"
"11858",0.33333,7.1,"BAT23"
"11859",0.33333,7.2,"BAT23"
"11860",0.33333,7.3,"BAT23"
"11861",0.33333,7.4,"BAT23"
"11862",0.36364,7.5,"BAT23"
"11863",0.36364,7.6,"BAT23"
"11864",0.36364,7.7,"BAT23"
"11865",0.39394,7.8,"BAT23"
"11866",0.39394,7.9,"BAT23"
"11867",0.39394,8,"BAT23"
"11868",0.42424,8.1,"BAT23"
"11869",0.42424,8.2,"BAT23"
"11870",0.42424,8.3,"BAT23"
"11871",0.42424,8.4,"BAT23"
"11872",0.45455,8.5,"BAT23"
"11873",0.45455,8.6,"BAT23"
"11874",0.48485,8.7,"BAT23"
"11875",0.48485,8.8,"BAT23"
"11876",0.48485,8.9,"BAT23"
"11877",0.51515,9,"BAT23"
"11878",0.51515,9.1,"BAT23"
"11879",0.51515,9.2,"BAT23"
"11880",0.54545,9.3,"BAT23"
"11881",0.57576,9.4,"BAT23"
"11882",0.57576,9.5,"BAT23"
"11883",0.60606,9.6,"BAT23"
"11884",0.60606,9.7,"BAT23"
"11885",0.60606,9.8,"BAT23"
"11886",0.60606,9.9,"BAT23"
"11887",0.63636,10,"BAT23"
"11888",0.63636,10.1,"BAT23"
"11889",0.66667,10.2,"BAT23"
"11890",0.66667,10.3,"BAT23"
"11891",0.69697,10.4,"BAT23"
"11892",0.72727,10.5,"BAT23"
"11893",0.72727,10.6,"BAT23"
"11894",0.75758,10.7,"BAT23"
"11895",0.75758,10.8,"BAT23"
"11896",0.78788,10.9,"BAT23"
"11897",0.78788,11,"BAT23"
"11898",0.81818,11.1,"BAT23"
"11899",0.81818,11.2,"BAT23"
"11900",0.84848,11.3,"BAT23"
"11901",0.87879,11.4,"BAT23"
"11902",0.87879,11.5,"BAT23"
"11903",0.90909,11.6,"BAT23"
"11904",0.90909,11.7,"BAT23"
"11905",0.93939,11.8,"BAT23"
"11906",0.9697,11.9,"BAT23"
"11907",0.9697,12,"BAT23"
"11908",1,12.1,"BAT23"
"11909",1,12.2,"BAT23"
"11910",1.0303,12.3,"BAT23"
"11911",1.06061,12.4,"BAT23"
"11912",1.06061,12.5,"BAT23"
"11913",1.09091,12.6,"BAT23"
"11914",1.12121,12.7,"BAT23"
"11915",1.12121,12.8,"BAT23"
"11916",1.15152,12.9,"BAT23"
"11917",1.18182,13,"BAT23"
"11918",1.18182,13.1,"BAT23"
"11919",1.21212,13.2,"BAT23"
"11920",1.24242,13.3,"BAT23"
"11921",1.24242,13.4,"BAT23"
"11922",1.27273,13.5,"BAT23"
"11923",1.30303,13.6,"BAT23"
"11924",1.33333,13.7,"BAT23"
"11925",1.33333,13.8,"BAT23"
"11926",1.36364,13.9,"BAT23"
"11927",1.39394,14,"BAT23"
"11928",1.39394,14.1,"BAT23"
"11929",1.42424,14.2,"BAT23"
"11930",1.42424,14.3,"BAT23"
"11931",1.45455,14.4,"BAT23"
"11932",1.48485,14.5,"BAT23"
"11933",1.48485,14.6,"BAT23"
"11934",1.51515,14.7,"BAT23"
"11935",1.51515,14.8,"BAT23"
"11936",1.51515,14.9,"BAT23"
"11937",1.51515,15,"BAT23"
"11938",1.54545,15.1,"BAT23"
"11939",1.54545,15.2,"BAT23"
"11940",1.57576,15.3,"BAT23"
"11941",1.60606,15.4,"BAT23"
"11942",1.60606,15.5,"BAT23"
"11943",1.63636,15.6,"BAT23"
"11944",1.63636,15.7,"BAT23"
"11945",1.66667,15.8,"BAT23"
"11946",1.66667,15.9,"BAT23"
"11947",1.69697,16,"BAT23"
"11948",1.69697,16.1,"BAT23"
"11949",1.72727,16.2,"BAT23"
"11950",1.75758,16.3,"BAT23"
"11951",1.75758,16.4,"BAT23"
"11952",1.78788,16.5,"BAT23"
"11953",1.81818,16.6,"BAT23"
"11954",1.81818,16.7,"BAT23"
"11955",1.84848,16.8,"BAT23"
"11956",1.87879,16.9,"BAT23"
"11957",1.90909,17,"BAT23"
"11958",1.90909,17.1,"BAT23"
"11959",1.93939,17.2,"BAT23"
"11960",1.9697,17.3,"BAT23"
"11961",1.9697,17.4,"BAT23"
"11962",2,17.5,"BAT23"
"11963",2.0303,17.6,"BAT23"
"11964",2.0303,17.7,"BAT23"
"11965",2.06061,17.8,"BAT23"
"11966",2.09091,17.9,"BAT23"
"11967",2.09091,18,"BAT23"
"11968",2.12121,18.1,"BAT23"
"11969",2.15152,18.2,"BAT23"
"11970",2.15152,18.3,"BAT23"
"11971",2.18182,18.4,"BAT23"
"11972",2.21212,18.5,"BAT23"
"11973",2.21212,18.6,"BAT23"
"11974",2.24242,18.7,"BAT23"
"11975",2.27273,18.8,"BAT23"
"11976",2.27273,18.9,"BAT23"
"11977",2.30303,19,"BAT23"
"11978",2.33333,19.1,"BAT23"
"11979",2.33333,19.2,"BAT23"
"11980",2.36364,19.3,"BAT23"
"11981",2.39394,19.4,"BAT23"
"11982",2.39394,19.5,"BAT23"
"11983",2.42424,19.6,"BAT23"
"11984",2.45455,19.7,"BAT23"
"11985",2.48485,19.8,"BAT23"
"11986",2.48485,19.9,"BAT23"
"11987",2.51515,20,"BAT23"
"11988",2.54545,20.1,"BAT23"
"11989",2.54545,20.2,"BAT23"
"11990",2.57576,20.3,"BAT23"
"11991",2.60606,20.4,"BAT23"
"11992",2.60606,20.5,"BAT23"
"11993",2.63636,20.6,"BAT23"
"11994",2.66667,20.7,"BAT23"
"11995",2.66667,20.8,"BAT23"
"11996",2.69697,20.9,"BAT23"
"11997",2.69697,21,"BAT23"
"11998",2.72727,21.1,"BAT23"
"11999",2.75758,21.2,"BAT23"
"12000",2.75758,21.3,"BAT23"
"12001",2.78788,21.4,"BAT23"
"12002",2.81818,21.5,"BAT23"
"12003",2.84848,21.6,"BAT23"
"12004",2.84848,21.7,"BAT23"
"12005",2.87879,21.8,"BAT23"
"12006",2.90909,21.9,"BAT23"
"12007",2.90909,22,"BAT23"
"12008",2.93939,22.1,"BAT23"
"12009",2.9697,22.2,"BAT23"
"12010",2.9697,22.3,"BAT23"
"12011",3,22.4,"BAT23"
"12012",3.0303,22.5,"BAT23"
"12013",3.0303,22.6,"BAT23"
"12014",3.06061,22.7,"BAT23"
"12015",3.09091,22.8,"BAT23"
"12016",3.09091,22.9,"BAT23"
"12017",3.12121,23,"BAT23"
"12018",3.15152,23.1,"BAT23"
"12019",3.15152,23.2,"BAT23"
"12020",3.18182,23.3,"BAT23"
"12021",3.21212,23.4,"BAT23"
"12022",3.21212,23.5,"BAT23"
"12023",3.24242,23.6,"BAT23"
"12024",3.27273,23.7,"BAT23"
"12025",3.27273,23.8,"BAT23"
"12026",3.30303,23.9,"BAT23"
"12027",3.33333,24,"BAT23"
"12028",3.33333,24.1,"BAT23"
"12029",3.36364,24.2,"BAT23"
"12030",3.39394,24.3,"BAT23"
"12031",3.39394,24.4,"BAT23"
"12032",3.42424,24.5,"BAT23"
"12033",3.45455,24.6,"BAT23"
"12034",3.45455,24.7,"BAT23"
"12035",3.48485,24.8,"BAT23"
"12036",3.48485,24.9,"BAT23"
"12037",3.51515,25,"BAT23"
"12038",3.54545,25.1,"BAT23"
"12039",3.54545,25.2,"BAT23"
"12040",3.57576,25.3,"BAT23"
"12041",3.60606,25.4,"BAT23"
"12042",3.60606,25.5,"BAT23"
"12043",3.63636,25.6,"BAT23"
"12044",3.66667,25.7,"BAT23"
"12045",3.66667,25.8,"BAT23"
"12046",3.69697,25.9,"BAT23"
"12047",3.69697,26,"BAT23"
"12048",3.72727,26.1,"BAT23"
"12049",3.75758,26.2,"BAT23"
"12050",3.78788,26.3,"BAT23"
"12051",3.81818,26.4,"BAT23"
"12052",3.81818,26.5,"BAT23"
"12053",3.84848,26.6,"BAT23"
"12054",3.87879,26.7,"BAT23"
"12055",3.90909,26.8,"BAT23"
"12056",3.90909,26.9,"BAT23"
"12057",3.93939,27,"BAT23"
"12058",3.9697,27.1,"BAT23"
"12059",3.9697,27.2,"BAT23"
"12060",4,27.3,"BAT23"
"12061",4.0303,27.4,"BAT23"
"12062",4.0303,27.5,"BAT23"
"12063",4.06061,27.6,"BAT23"
"12064",4.06061,27.7,"BAT23"
"12065",4.09091,27.8,"BAT23"
"12066",4.09091,27.9,"BAT23"
"12067",4.12121,28,"BAT23"
"12068",4.15152,28.1,"BAT23"
"12069",4.15152,28.2,"BAT23"
"12070",4.18182,28.3,"BAT23"
"12071",4.21212,28.4,"BAT23"
"12072",4.24242,28.5,"BAT23"
"12073",4.24242,28.6,"BAT23"
"12074",4.27273,28.7,"BAT23"
"12075",4.27273,28.8,"BAT23"
"12076",4.30303,28.9,"BAT23"
"12077",4.33333,29,"BAT23"
"12078",4.36364,29.1,"BAT23"
"12079",4.36364,29.2,"BAT23"
"12080",4.39394,29.3,"BAT23"
"12081",4.42424,29.4,"BAT23"
"12082",4.42424,29.5,"BAT23"
"12083",4.45455,29.6,"BAT23"
"12084",4.48485,29.7,"BAT23"
"12085",4.48485,29.8,"BAT23"
"12086",4.51515,29.9,"BAT23"
"12087",4.54545,30,"BAT23"
"12088",4.54545,30.1,"BAT23"
"12089",4.57576,30.2,"BAT23"
"12090",4.60606,30.3,"BAT23"
"12091",4.63636,30.4,"BAT23"
"12092",4.63636,30.5,"BAT23"
"12093",4.66667,30.6,"BAT23"
"12094",4.69697,30.7,"BAT23"
"12095",4.69697,30.8,"BAT23"
"12096",4.72727,30.9,"BAT23"
"12097",4.72727,31,"BAT23"
"12098",4.75758,31.1,"BAT23"
"12099",4.75758,31.2,"BAT23"
"12100",4.75758,31.3,"BAT23"
"12101",4.78788,31.4,"BAT23"
"12102",4.81818,31.5,"BAT23"
"12103",4.81818,31.6,"BAT23"
"12104",4.84848,31.7,"BAT23"
"12105",4.84848,31.8,"BAT23"
"12106",4.87879,31.9,"BAT23"
"12107",4.90909,32,"BAT23"
"12108",4.93939,32.1,"BAT23"
"12109",4.93939,32.2,"BAT23"
"12110",4.9697,32.3,"BAT23"
"12111",5,32.4,"BAT23"
"12112",5.0303,32.5,"BAT23"
"12113",5.06061,32.6,"BAT23"
"12114",5.06061,32.7,"BAT23"
"12115",5.09091,32.8,"BAT23"
"12116",5.09091,32.9,"BAT23"
"12117",5.12121,33,"BAT23"
"12118",5.15152,33.1,"BAT23"
"12119",5.18182,33.2,"BAT23"
"12120",5.18182,33.3,"BAT23"
"12121",5.21212,33.4,"BAT23"
"12122",5.24242,33.5,"BAT23"
"12123",5.24242,33.6,"BAT23"
"12124",5.24242,33.7,"BAT23"
"12125",5.27273,33.8,"BAT23"
"12126",5.30303,33.9,"BAT23"
"12127",5.30303,34,"BAT23"
"12128",5.33333,34.1,"BAT23"
"12129",5.36364,34.2,"BAT23"
"12130",5.39394,34.3,"BAT23"
"12131",5.39394,34.4,"BAT23"
"12132",5.42424,34.5,"BAT23"
"12133",5.45455,34.6,"BAT23"
"12134",5.48485,34.7,"BAT23"
"12135",5.48485,34.8,"BAT23"
"12136",5.51515,34.9,"BAT23"
"12137",5.54545,35,"BAT23"
"12138",5.54545,35.1,"BAT23"
"12139",5.57576,35.2,"BAT23"
"12140",5.60606,35.3,"BAT23"
"12141",5.60606,35.4,"BAT23"
"12142",5.63636,35.5,"BAT23"
"12143",5.66667,35.6,"BAT23"
"12144",5.69697,35.7,"BAT23"
"12145",5.69697,35.8,"BAT23"
"12146",5.72727,35.9,"BAT23"
"12147",5.72727,36,"BAT23"
"12148",5.75758,36.1,"BAT23"
"12149",5.75758,36.2,"BAT23"
"12150",5.75758,36.3,"BAT23"
"12151",5.78788,36.4,"BAT23"
"12152",5.81818,36.5,"BAT23"
"12153",5.81818,36.6,"BAT23"
"12154",5.84848,36.7,"BAT23"
"12155",5.87879,36.8,"BAT23"
"12156",5.90909,36.9,"BAT23"
"12157",5.93939,37,"BAT23"
"12158",5.9697,37.1,"BAT23"
"12159",5.9697,37.2,"BAT23"
"12160",6,37.3,"BAT23"
"12161",6.0303,37.4,"BAT23"
"12162",6.06061,37.5,"BAT23"
"12163",6.09091,37.6,"BAT23"
"12164",6.09091,37.7,"BAT23"
"12165",6.15152,37.8,"BAT23"
"12166",6.15152,37.9,"BAT23"
"12167",6.18182,38,"BAT23"
"12168",6.18182,38.1,"BAT23"
"12169",6.21212,38.2,"BAT23"
"12170",6.24242,38.3,"BAT23"
"12171",6.24242,38.4,"BAT23"
"12172",6.27273,38.5,"BAT23"
"12173",6.30303,38.6,"BAT23"
"12174",6.33333,38.7,"BAT23"
"12175",6.33333,38.8,"BAT23"
"12176",6.36364,38.9,"BAT23"
"12177",6.39394,39,"BAT23"
"12178",6.39394,39.1,"BAT23"
"12179",6.42424,39.2,"BAT23"
"12180",6.45455,39.3,"BAT23"
"12181",6.48485,39.4,"BAT23"
"12182",6.51515,39.5,"BAT23"
"12183",6.51515,39.6,"BAT23"
"12184",6.54545,39.7,"BAT23"
"12185",6.54545,39.8,"BAT23"
"12186",6.57576,39.9,"BAT23"
"12187",6.60606,40,"BAT23"
"12188",6.63636,40.1,"BAT23"
"12189",6.63636,40.2,"BAT23"
"12190",6.66667,40.3,"BAT23"
"12191",6.69697,40.4,"BAT23"
"12192",6.69697,40.5,"BAT23"
"12193",6.72727,40.6,"BAT23"
"12194",6.75758,40.7,"BAT23"
"12195",6.75758,40.8,"BAT23"
"12196",6.78788,40.9,"BAT23"
"12197",6.81818,41,"BAT23"
"12198",6.84848,41.1,"BAT23"
"12199",6.84848,41.2,"BAT23"
"12200",6.87879,41.3,"BAT23"
"12201",6.90909,41.4,"BAT23"
"12202",6.93939,41.5,"BAT23"
"12203",6.93939,41.6,"BAT23"
"12204",6.9697,41.7,"BAT23"
"12205",7,41.8,"BAT23"
"12206",7.0297,41.9,"BAT23"
"12207",7.0297,42,"BAT23"
"12208",7.05941,42.1,"BAT23"
"12209",7.08911,42.2,"BAT23"
"12210",7.11881,42.3,"BAT23"
"12211",7.11881,42.4,"BAT23"
"12212",7.14851,42.5,"BAT23"
"12213",7.17822,42.6,"BAT23"
"12214",7.20792,42.7,"BAT23"
"12215",7.20792,42.8,"BAT23"
"12216",7.23762,42.9,"BAT23"
"12217",7.26733,43,"BAT23"
"12218",7.26733,43.1,"BAT23"
"12219",7.29703,43.2,"BAT23"
"12220",7.32673,43.3,"BAT23"
"12221",7.35644,43.4,"BAT23"
"12222",7.35644,43.5,"BAT23"
"12223",7.38614,43.6,"BAT23"
"12224",7.41584,43.7,"BAT23"
"12225",7.41584,43.8,"BAT23"
"12226",7.44554,43.9,"BAT23"
"12227",7.47525,44,"BAT23"
"12228",7.50495,44.1,"BAT23"
"12229",7.53465,44.2,"BAT23"
"12230",7.53465,44.3,"BAT23"
"12231",7.56436,44.4,"BAT23"
"12232",7.56436,44.5,"BAT23"
"12233",7.59406,44.6,"BAT23"
"12234",7.62376,44.7,"BAT23"
"12235",7.62376,44.8,"BAT23"
"12236",7.65347,44.9,"BAT23"
"12237",7.68317,45,"BAT23"
"12238",7.71287,45.1,"BAT23"
"12239",7.71287,45.2,"BAT23"
"12240",7.74257,45.3,"BAT23"
"12241",7.77228,45.4,"BAT23"
"12242",7.77228,45.5,"BAT23"
"12243",7.80198,45.6,"BAT23"
"12244",7.83168,45.7,"BAT23"
"12245",7.86139,45.8,"BAT23"
"12246",7.86139,45.9,"BAT23"
"12247",7.89109,46,"BAT23"
"12248",7.92079,46.1,"BAT23"
"12249",7.95049,46.2,"BAT23"
"12250",7.95049,46.3,"BAT23"
"12251",7.9802,46.4,"BAT23"
"12252",8.0099,46.5,"BAT23"
"12253",8.0396,46.6,"BAT23"
"12254",8.0396,46.7,"BAT23"
"12255",8.06931,46.8,"BAT23"
"12256",8.09901,46.9,"BAT23"
"12257",8.12871,47,"BAT23"
"12258",8.15842,47.1,"BAT23"
"12259",8.15842,47.2,"BAT23"
"12260",8.18812,47.3,"BAT23"
"12261",8.18812,47.4,"BAT23"
"12262",8.21782,47.5,"BAT23"
"12263",8.24753,47.6,"BAT23"
"12264",8.27723,47.7,"BAT23"
"12265",8.30693,47.8,"BAT23"
"12266",8.30693,47.9,"BAT23"
"12267",8.33663,48,"BAT23"
"12268",8.36634,48.1,"BAT23"
"12269",8.39604,48.2,"BAT23"
"12270",8.39604,48.3,"BAT23"
"12271",8.42574,48.4,"BAT23"
"12272",8.45545,48.5,"BAT23"
"12273",8.48515,48.6,"BAT23"
"12274",8.51485,48.7,"BAT23"
"12275",8.51485,48.8,"BAT23"
"12276",8.54455,48.9,"BAT23"
"12277",8.57426,49,"BAT23"
"12278",8.60396,49.1,"BAT23"
"12279",8.60396,49.2,"BAT23"
"12280",8.63366,49.3,"BAT23"
"12281",8.66337,49.4,"BAT23"
"12282",8.69307,49.5,"BAT23"
"12283",8.72277,49.6,"BAT23"
"12284",8.75247,49.7,"BAT23"
"12285",8.75247,49.8,"BAT23"
"12286",8.78218,49.9,"BAT23"
"12287",8.81188,50,"BAT23"
"12288",8.84158,50.1,"BAT23"
"12289",8.87129,50.2,"BAT23"
"12290",8.90099,50.3,"BAT23"
"12291",8.93069,50.4,"BAT23"
"12292",8.93069,50.5,"BAT23"
"12293",8.9604,50.6,"BAT23"
"12294",8.9901,50.7,"BAT23"
"12295",9.0198,50.8,"BAT23"
"12296",9.0198,50.9,"BAT23"
"12297",9.0495,51,"BAT23"
"12298",9.07921,51.1,"BAT23"
"12299",9.10891,51.2,"BAT23"
"12300",9.13861,51.3,"BAT23"
"12301",9.16832,51.4,"BAT23"
"12302",9.16832,51.5,"BAT23"
"12303",9.19802,51.6,"BAT23"
"12304",9.22772,51.7,"BAT23"
"12305",9.25743,51.8,"BAT23"
"12306",9.25743,51.9,"BAT23"
"12307",9.28713,52,"BAT23"
"12308",9.31683,52.1,"BAT23"
"12309",9.34653,52.2,"BAT23"
"12310",9.37624,52.3,"BAT23"
"12311",9.40594,52.4,"BAT23"
"12312",9.43564,52.5,"BAT23"
"12313",9.43564,52.6,"BAT23"
"12314",9.46535,52.7,"BAT23"
"12315",9.49505,52.8,"BAT23"
"12316",9.52475,52.9,"BAT23"
"12317",9.55446,53,"BAT23"
"12318",9.58416,53.1,"BAT23"
"12319",9.58416,53.2,"BAT23"
"12320",9.64356,53.3,"BAT23"
"12321",9.64356,53.4,"BAT23"
"12322",9.67327,53.5,"BAT23"
"12323",9.70297,53.6,"BAT23"
"12324",9.73267,53.7,"BAT23"
"12325",9.76238,53.8,"BAT23"
"12326",9.76238,53.9,"BAT23"
"12327",9.79208,54,"BAT23"
"12328",9.82178,54.1,"BAT23"
"12329",9.85148,54.2,"BAT23"
"12330",9.85148,54.3,"BAT23"
"12331",9.88119,54.4,"BAT23"
"12332",9.91089,54.5,"BAT23"
"12333",9.91089,54.6,"BAT23"
"12334",9.9703,54.7,"BAT23"
"12335",9.9703,54.8,"BAT23"
"12336",10,54.9,"BAT23"
"12337",10.03012,55,"BAT23"
"12338",10.06024,55.1,"BAT23"
"12339",10.09036,55.2,"BAT23"
"12340",10.12048,55.3,"BAT23"
"12341",10.12048,55.4,"BAT23"
"12342",10.1506,55.5,"BAT23"
"12343",10.18072,55.6,"BAT23"
"12344",10.21084,55.7,"BAT23"
"12345",10.24096,55.8,"BAT23"
"12346",10.27108,55.9,"BAT23"
"12347",10.27108,56,"BAT23"
"12348",10.3012,56.1,"BAT23"
"12349",10.3012,56.2,"BAT23"
"12350",10.33132,56.3,"BAT23"
"12351",10.36145,56.4,"BAT23"
"12352",10.39157,56.5,"BAT23"
"12353",10.42169,56.6,"BAT23"
"12354",10.42169,56.7,"BAT23"
"12355",10.48193,56.8,"BAT23"
"12356",10.48193,56.9,"BAT23"
"12357",10.51205,57,"BAT23"
"12358",10.54217,57.1,"BAT23"
"12359",10.57229,57.2,"BAT23"
"12360",10.60241,57.3,"BAT23"
"12361",10.63253,57.4,"BAT23"
"12362",10.66265,57.5,"BAT23"
"12363",10.66265,57.6,"BAT23"
"12364",10.69277,57.7,"BAT23"
"12365",10.72289,57.8,"BAT23"
"12366",10.75301,57.9,"BAT23"
"12367",10.78313,58,"BAT23"
"12368",10.81325,58.1,"BAT23"
"12369",10.84337,58.2,"BAT23"
"12370",10.87349,58.3,"BAT23"
"12371",10.90361,58.4,"BAT23"
"12372",10.93373,58.5,"BAT23"
"12373",10.96386,58.6,"BAT23"
"12374",10.99398,58.7,"BAT23"
"12375",11.0241,58.8,"BAT23"
"12376",11.05422,58.9,"BAT23"
"12377",11.08434,59,"BAT23"
"12378",11.11446,59.1,"BAT23"
"12379",11.14458,59.2,"BAT23"
"12380",11.1747,59.3,"BAT23"
"12381",11.20482,59.4,"BAT23"
"12382",11.23494,59.5,"BAT23"
"12383",11.23494,59.6,"BAT23"
"12384",11.29518,59.7,"BAT23"
"12385",11.3253,59.8,"BAT23"
"12386",11.3253,59.9,"BAT23"
"12387",11.38554,60,"BAT23"
"12388",11.38554,60.1,"BAT23"
"12389",11.41566,60.2,"BAT23"
"12390",11.44578,60.3,"BAT23"
"12391",11.4759,60.4,"BAT23"
"12392",11.50602,60.5,"BAT23"
"12393",11.53614,60.6,"BAT23"
"12394",11.56627,60.7,"BAT23"
"12395",11.56627,60.8,"BAT23"
"12396",11.62651,60.9,"BAT23"
"12397",11.62651,61,"BAT23"
"12398",11.65663,61.1,"BAT23"
"12399",11.68675,61.2,"BAT23"
"12400",11.71687,61.3,"BAT23"
"12401",11.71687,61.4,"BAT23"
"12402",11.74699,61.5,"BAT23"
"12403",11.77711,61.6,"BAT23"
"12404",11.80723,61.7,"BAT23"
"12405",11.83735,61.8,"BAT23"
"12406",11.86747,61.9,"BAT23"
"12407",11.89759,62,"BAT23"
"12408",11.92771,62.1,"BAT23"
"12409",11.95783,62.2,"BAT23"
"12410",11.95783,62.3,"BAT23"
"12411",11.98795,62.4,"BAT23"
"12412",11.98795,62.5,"BAT23"
"12413",11.38554,62.6,"BAT23"
"12414",11.14458,62.7,"BAT23"
"12415",11.14458,62.8,"BAT23"
"12416",11.1747,62.9,"BAT23"
"12417",11.20482,63,"BAT23"
"12418",11.26506,63.1,"BAT23"
"12419",11.29518,63.2,"BAT23"
"12420",11.3253,63.3,"BAT23"
"12421",11.35542,63.4,"BAT23"
"12422",11.38554,63.5,"BAT23"
"12423",11.41566,63.6,"BAT23"
"12424",11.44578,63.7,"BAT23"
"12425",11.44578,63.8,"BAT23"
"12426",11.44578,63.9,"BAT23"
"12427",11.4759,64,"BAT23"
"12428",11.4759,64.1,"BAT23"
"12429",11.4759,64.2,"BAT23"
"12430",11.4759,64.3,"BAT23"
"12431",11.44578,64.4,"BAT23"
"12432",11.41566,64.5,"BAT23"
"12433",11.44578,64.6,"BAT23"
"12434",11.44578,64.7,"BAT23"
"12435",11.4759,64.8,"BAT23"
"12436",11.50602,64.9,"BAT23"
"12437",11.53614,65,"BAT23"
"12438",11.56627,65.1,"BAT23"
"12439",11.56627,65.2,"BAT23"
"12440",11.59639,65.3,"BAT23"
"12441",11.62651,65.4,"BAT23"
"12442",11.62651,65.5,"BAT23"
"12443",-992.96973,65.6,"BAT23"
"12444",11.4759,65.7,"BAT23"
"12445",11.35542,65.8,"BAT23"
"12446",5,5,"BAT24"
"12447",0.0303,0,"BAT24"
"12448",0.0303,0.1,"BAT24"
"12449",0.0303,0.2,"BAT24"
"12450",0.0303,0.3,"BAT24"
"12451",0.0303,0.4,"BAT24"
"12452",-992.96973,0.5,"BAT24"
"12453",0.0303,0.6,"BAT24"
"12454",0.0303,0.7,"BAT24"
"12455",0.0303,0.8,"BAT24"
"12456",0.0303,0.9,"BAT24"
"12457",0.0303,1,"BAT24"
"12458",0.0303,1.1,"BAT24"
"12459",0.0303,1.2,"BAT24"
"12460",0.0303,1.3,"BAT24"
"12461",0.0303,1.4,"BAT24"
"12462",0,1.5,"BAT24"
"12463",0.0303,1.6,"BAT24"
"12464",0,1.7,"BAT24"
"12465",0,1.8,"BAT24"
"12466",0,1.9,"BAT24"
"12467",0,2,"BAT24"
"12468",0.0303,2.1,"BAT24"
